UTM_X,UTM_Y,sqft_lot,grade,condition,waterfront,view,age,bathrooms,sqft_living,log_price
564665.0931282005,5236290.215903143,8910,7,4,0,0,27,1.75,1900,5.361633413910057
550441.260274893,5236751.577712318,10016,7,4,0,0,40,1.75,1280,5.332438459915605
548565.6517379025,5289340.070445688,14350,7,5,0,0,60,2.5,1880,5.716420733846555
563870.6812095225,5274371.731678552,14210,10,4,0,0,37,2.5,2920,5.9003671286564705
554649.5583269686,5280013.202163525,6960,9,3,0,1,62,3.25,2920,6.187520720836463
545881.6800682708,5239559.483087663,7557,9,3,0,0,26,2.5,2210,5.518513939877887
563593.0604276113,5258429.906468642,9720,8,3,0,0,34,2.25,1780,5.465382851448418
546874.81814043,5266574.634037034,4720,7,4,0,0,74,1.5,1280,5.6674529528899535
548437.9256844053,5286682.5667282725,7200,8,3,0,0,36,2.5,2650,5.748149248981986
563675.3505827755,5271613.065027367,7200,8,4,0,0,30,2.25,1640,5.544068044350276
547661.8806343428,5280729.781692362,3752,9,3,0,0,8,3.5,3350,6.004321373782642
567439.4255101581,5284171.167414011,5310,9,3,0,0,9,2.75,2830,5.860338006570994
549938.5869044096,5260253.696729478,3000,7,3,0,0,14,2.5,1950,5.498310553789601
563198.1854262915,5267072.974530257,11901,9,5,0,0,38,2.5,3320,5.930745328311113
550388.29095792,5242941.620212584,8819,8,3,0,3,39,2,2720,5.748188027006201
565014.658584818,5272872.727711792,6600,7,5,0,0,55,1.75,1820,5.720159303405957
551990.4726283577,5275131.700192858,5160,9,4,0,0,108,2.25,3780,6.146128035678238
549921.0445812099,5262309.704160984,7470,7,3,0,0,55,1,1780,5.36078268987328
557453.2277468526,5284986.382434243,9680,7,4,0,0,56,2.25,1870,5.511883360978874
566179.7385421887,5276187.038414767,8000,8,3,0,0,43,1.75,1800,5.8228216453031045
564047.8093796625,5278764.146227074,10602,10,3,0,0,16,2.5,3370,6.054995861529141
557644.2391013794,5288411.714480576,8000,9,3,0,0,8,2.5,3050,5.869231719730976
553405.365066183,5268308.984142936,2050,9,3,0,0,5,3.75,2260,5.725911632295048
546682.2768026881,5262416.334255176,6346,6,3,0,0,81,2,2330,5.623249290397901
552112.7916422262,5286625.473143585,7085,7,3,0,0,71,2,2240,5.596597095626461
550896.213588617,5288537.55055719,11084,6,4,0,0,68,1,770,5.409933123331294
561231.1649019573,5282390.692458888,8623,8,4,0,0,35,2.25,1800,5.717670503002262
549849.2215180399,5279503.27179509,4815,7,3,0,0,106,2,1550,5.787460474518415
563582.7081979095,5266310.217873737,10202,8,3,0,0,27,3,3540,6.011781830548107
555873.3042204609,5261952.287250457,9140,8,3,0,0,58,1.75,3700,5.6180480967120925
560606.8840684361,5255719.6185595095,15120,6,4,0,0,83,1,1140,5.298853076409706
551220.8888787443,5277203.326494995,4180,8,4,0,3,94,1.75,1800,5.937016107464814
553020.5605311259,5235873.968430744,8848,7,4,0,0,47,1,1010,5.361538971269279
546258.3951766047,5277873.118108789,1318,7,3,0,0,11,1.5,1270,5.586587304671755
564047.3201466012,5278808.60146419,9949,10,3,0,0,16,2.5,2750,6.021189299069938
544305.2601803945,5277946.8416574225,6000,7,5,0,0,76,2,2360,5.863322860120456
568294.2362295818,5288038.21549071,16748,7,3,0,0,37,1.75,1750,5.638489256954637
550808.5018319713,5289992.831934232,6807,7,5,0,0,61,2.5,1830,5.643452676486188
550101.4966337774,5258821.339320325,8775,6,3,0,0,72,2,1500,5.4065401804339555
550230.7301130248,5278795.212746527,4560,7,3,0,0,95,1,1980,5.845098040014257
545566.3555893243,5279934.966648451,3395,7,5,0,0,90,1.75,1140,5.627365856592733
552764.5849909746,5289165.563103571,17114,7,3,0,0,25,2.25,2260,5.781755374652469
553152.3743387784,5271307.62129574,3813,7,4,0,0,115,2,1680,5.698970004336019
552857.4509755969,5287199.0657531405,11198,8,3,0,0,81,1,1340,5.539013334939513
547693.2279081596,5286053.975303571,8100,8,4,0,0,63,1,1560,5.720159303405957
548878.209246644,5278905.957254689,1120,8,3,0,0,7,3.25,1380,5.68304703823885
560110.0731040303,5289192.569258724,6000,8,3,0,0,15,2.5,2940,5.748188027006201
561164.7804171649,5260049.020809956,10900,6,4,0,0,72,1,1260,5.278753600952829
564343.6020149712,5279178.670244152,11340,10,3,0,0,2,3.5,3740,6.033423755486949
553566.7082004967,5267121.201014726,9600,7,3,0,0,63,1,1230,5.593286067020458
568705.8064581725,5246528.051139524,7770,7,4,0,0,25,2,1490,5.414806279501013
563083.2705408966,5291502.782807039,2811,8,3,0,0,12,3,2740,5.694605198933568
551718.7701411216,5246287.396945817,8400,7,4,0,0,48,2,1300,5.399673721481038
546692.9183283215,5261082.705822445,8341,7,3,0,0,76,1,920,5.50508211450511
551717.2562299605,5272050.51453304,980,8,3,0,0,8,2.25,1350,5.599337132992489
556399.9797533588,5262001.798946889,5650,8,3,0,0,63,1.5,1640,5.4815859363676225
545191.7407176587,5270151.308622076,1638,6,1,0,4,105,1,680,5.401400540781544
549955.2296946957,5284639.187632716,8250,7,3,0,0,75,1,860,5.537819095073274
547237.8043087968,5268211.373589255,3960,7,3,0,0,44,5.25,3600,5.808548551240405
549579.3823765102,5258194.49497254,9685,5,3,0,0,67,2,1770,5.498310553789601
558440.4100747806,5238537.012028187,8797,7,3,0,0,38,2,2220,5.414973347970818
554493.9671190833,5264506.735936655,6075,7,5,0,0,96,2,1480,5.440909082065217
549705.1647965927,5261129.7433685055,4050,8,3,0,0,1,2.5,2620,5.602019817230306
562187.1280560993,5248878.454261953,8336,9,4,0,0,25,2.5,2740,5.596597095626461
550384.0551177891,5287088.150115088,6174,7,4,0,0,65,1,850,5.489255168369261
548065.044902165,5286434.942818189,8100,7,3,0,0,40,1.75,1360,5.477121254719663
546337.8198316012,5267870.730820039,1722,8,3,0,0,9,1.5,1180,5.60151678365001
552223.6308491131,5282636.238735196,6380,7,3,0,0,67,1.75,1520,5.6414741105041
566988.6919163315,5284221.529845353,7150,9,3,0,0,8,3,3070,5.929418925714293
550469.850875431,5285844.03488443,8867,8,3,0,0,31,2.5,1340,5.635986111800833
565309.05262853,5259971.5235101,10723,6,4,0,0,56,1,950,5.45484486000851
548986.7845964846,5283841.793406674,6820,6,3,0,0,68,1,1450,5.574031267727719
561016.5479729299,5281388.077070045,11520,8,3,0,0,27,2.5,2650,5.857332496431268
553549.44012736,5252538.886560781,10800,10,3,0,0,8,4.5,4060,5.724275869600789
553652.1405175556,5274190.898944701,5217,9,3,0,0,68,3.5,3600,6.1303337684950066
558109.0174953972,5286915.812571392,9099,8,3,0,0,21,2.5,2200,5.76715586608218
550125.2766556145,5282317.666962607,6750,7,5,0,0,89,1.5,2360,5.846646328577117
551262.3565093442,5289518.884918474,9403,7,3,0,0,32,1.75,1630,5.5532760461371
552832.8880089903,5281652.525231174,6120,7,3,0,0,75,1,1010,5.740362689494244
563416.7130672607,5281547.1392974965,7800,9,3,0,2,18,2.5,2300,5.867467487859051
551258.3835406892,5281471.710424929,5000,7,4,0,0,91,1,1150,5.7419390777291985
550106.2992442301,5284518.22612934,11250,8,4,0,0,67,1.5,2670,5.7596678446896306
558289.9770456954,5283827.639563047,4600,11,3,0,2,7,4,5120,6.190331698170292
558937.4251665286,5234196.305320008,6426,9,3,0,0,16,2.5,2390,5.556061159009532
553509.8929558429,5265108.945092284,8863,6,5,0,0,66,1.75,960,5.4065401804339555
562004.4087320818,5280253.669682728,10525,7,5,0,0,50,2,2310,5.797267540830717
567345.7230110317,5285781.812971786,7129,8,3,0,0,33,1.75,2110,5.732393759822968
553857.7010242074,5268201.992796363,3060,7,3,0,0,107,2,2200,5.553883026643875
552033.724908143,5287080.474076038,8189,6,3,0,0,67,1,860,5.4753805931433615
547896.5282659777,5261259.147266598,8450,7,4,0,0,61,1,1250,5.52244423350632
547658.1464291761,5281185.451581922,3000,7,3,0,0,89,1,1220,5.69810054562339
545474.6861629954,5282057.135272671,1311,8,3,0,0,10,2.5,1600,5.6674529528899535
559856.632582064,5247965.091067254,7589,8,3,0,0,21,2.5,2240,5.518513939877887
558254.5745389073,5264820.867772726,12031,9,5,0,0,47,2.75,3090,6.068185861746161
549431.581998181,5239910.50092688,7000,8,3,0,0,32,1.5,1750,5.414973347970818
545586.3732055346,5277378.777557298,6000,7,3,0,0,76,1,1270,5.628388930050312
550930.6787838691,5276033.740922455,2723,7,4,0,0,92,1.75,1150,5.5910646070264995
545635.0580273577,5280746.8694044305,3825,9,3,0,0,1,3.25,3230,6.025100961046814
553039.2624423952,5283710.6493118815,8311,7,4,0,0,65,1.75,1540,5.709693869727792
546330.8527222914,5268748.711907668,5012,7,3,0,0,51,1,2360,5.725911632295048
566908.5982858704,5271593.681115177,10584,10,3,1,4,8,4.5,4850,6.552303109338354
548844.3149836401,5282940.301418657,1319,8,3,0,0,13,2.5,1460,5.6020599913279625
548935.3380668644,5281040.4531431105,5300,7,4,0,0,64,1.75,1260,5.799340549453582
551516.8602527924,5269203.409251269,3783,7,5,0,0,88,1.75,1900,5.788875115775417
549113.0178842688,5277774.240692732,2620,7,5,0,0,96,2,2130,5.785329835010767
551687.32363008,5283876.303442629,7350,7,5,0,0,66,4.5,2690,5.698970004336019
564121.914612233,5278853.883498167,8642,9,4,0,0,28,2.5,2770,5.95784663370815
551068.5761199484,5242903.027182202,14034,9,4,0,2,50,2.5,4410,5.6739419986340875
548717.8090145487,5280127.223878369,5000,7,3,0,0,93,1,1850,5.786041210242554
548310.4235269687,5283980.621862312,834,8,3,0,0,6,1.5,1180,5.511883360978874
562982.0425593547,5287022.215115144,3710,8,3,0,0,27,2.5,1760,5.585460729508501
560805.5464641862,5251098.010533268,11430,7,4,0,0,52,1.5,1120,5.357839596537981
557716.8768636184,5288645.853658842,13959,8,4,0,0,27,3,2420,5.518513939877887
545946.8646194813,5240893.656121641,10400,8,4,0,0,30,2.25,1960,5.45484486000851
561496.8813596272,5257118.219796564,9230,7,3,0,0,53,1.5,1730,5.457881896733992
559612.7289930185,5234758.797438684,7294,8,3,0,0,21,2.5,2250,5.4898179083014504
551146.8591017103,5277080.414242844,5500,9,3,0,2,27,1.75,2340,5.992207888693003
548751.0044891263,5285118.005503349,8114,8,3,0,0,55,2.25,2160,5.724275869600789
558662.1855548734,5276673.33583498,15021,8,4,0,0,39,2,2350,6.113943352306837
562486.4396800678,5256206.168679743,8579,7,4,0,0,53,1,1610,5.311753861055754
557532.4142796786,5284564.795276466,10529,7,3,0,0,48,1.75,1380,5.537819095073274
546955.7741674057,5265863.964813581,1204,7,3,0,0,11,2,1020,5.376576957056512
561500.7302275649,5256751.476136486,7560,6,4,0,0,57,1,1150,5.332438459915605
550360.3186840566,5289822.199353974,7300,7,4,0,0,60,2,1580,5.6075622431835885
557244.4752886916,5260353.92632635,5985,6,3,0,0,71,1,790,5.301029995663981
559802.8434416834,5253243.928050837,5619,9,3,0,0,3,3.5,2815,5.678973375919766
551047.9646164805,5279791.533559719,4080,7,4,0,0,88,1.75,1410,5.733197265106569
545416.5014376325,5241067.36441524,12928,6,3,0,0,73,1,1280,5.447002898466162
555752.1500167706,5242967.756230526,5393,7,3,0,0,16,2.25,1500,5.332438459915605
558577.4453788621,5247552.08249699,7150,5,3,0,0,82,1,800,5.243038048686294
552249.2561131397,5246069.803912498,3420,8,3,0,0,3,2.75,1830,5.431041945335886
557913.6590743642,5291459.9431955675,4932,8,3,0,0,12,2.5,2810,5.722633922533812
547872.868903687,5282454.287349226,4800,6,4,0,0,89,1,920,5.690196080028514
559231.2033484599,5265008.5179537665,17450,9,3,1,3,85,2.25,3530,6.374198257929082
564011.5217430338,5268382.280584877,9800,8,4,0,0,42,2.5,2810,5.9164539485499255
569315.3117225993,5246068.38473544,5265,6,5,0,0,46,1,840,5.320146286111054
565276.8337105053,5283001.592909655,8000,7,3,0,0,37,1.75,1530,5.675778341674085
554321.1099763997,5242487.579811929,8468,7,4,0,0,44,1.5,1580,5.423245873936808
555421.0418557292,5238007.712096969,14040,7,3,0,0,35,1.5,1580,5.422425676371205
569322.3856284284,5245468.270491461,3825,7,3,0,0,2,2.5,2110,5.514547752660286
559766.562404183,5286154.58234071,17583,7,3,0,0,46,1.75,1640,5.6127838567197355
553021.9291059377,5244120.6268254435,9990,8,4,0,0,53,2.25,2140,5.431363764158987
552219.0305498221,5249470.478080833,9282,7,5,0,1,52,3.5,2473,5.535294120042771
551161.4186357098,5249594.5411144635,9681,7,3,0,1,35,3.5,3350,5.6020599913279625
545338.8132009573,5280233.282161412,4500,7,4,0,0,94,1,1450,5.720985744153739
564186.6985886728,5259269.992015558,14986,6,3,0,0,72,1.75,1850,5.518513939877887
565506.1830940054,5282626.253637435,7700,7,3,0,0,38,2.25,1870,5.7160033436347994
545340.5456272743,5280011.004329705,4011,7,4,0,0,111,1,1720,5.698970004336019
546273.1604262543,5266536.494533361,6250,7,5,0,0,98,1.75,2120,5.748188027006201
552097.7722300261,5271531.514305926,3200,10,3,0,0,5,3.5,2480,5.959041392321094
561864.4402924189,5279296.281646645,11200,7,3,0,0,60,1.75,1610,5.653212513775344
557142.8896249615,5270734.034167453,8250,7,4,0,0,62,2.75,2540,5.8809564288161695
554560.205465684,5281535.0984761845,7749,10,3,0,1,65,3.25,3460,6.243038048686294
561462.2787975579,5253227.734363191,6740,8,3,0,0,16,3,2580,5.556302500767287
546036.0497708768,5267979.487804214,913,8,3,0,0,9,3.25,1370,5.5910646070264995
561716.9474041901,5264834.169086091,7744,9,3,0,0,21,2.5,2420,5.778151250383644
560497.8476925478,5236979.542171007,6000,7,3,0,0,17,2.25,1620,5.393575203269587
561698.2616407177,5237903.3545319745,9200,7,4,0,0,36,2.25,1590,5.352182518111363
565125.1541181258,5283144.389909027,9000,7,4,0,0,37,1.75,1070,5.55810830163055
545838.0141459547,5264454.686165005,4200,6,5,0,0,92,1,1020,5.594392550375427
548191.7968849372,5280189.530369176,3750,7,4,0,0,102,2.75,1990,5.9304395947667
554804.6139765087,5279492.263155154,12690,10,3,0,0,59,2.75,3340,6.112269768417271
545921.5728583857,5263399.483870229,1452,8,3,0,0,8,3,1460,5.640481436970422
552236.9754885596,5272777.597408984,1473,8,3,0,0,15,3,1500,5.61066016308988
547849.6249276701,5276152.105192961,3600,8,5,0,0,104,2.25,1950,5.929418925714293
564795.4404328165,5279061.41681069,9594,8,3,0,0,38,1.75,1990,5.705436046585251
554756.314747525,5244436.596087701,5000,8,3,0,0,3,2.5,1912,5.547774705387822
552858.6654795794,5287065.69786308,8504,7,3,0,0,23,3,2240,5.5276299008713385
561566.2460413965,5250505.752378243,6684,7,3,0,0,24,2.5,1650,5.4281347940287885
553100.0435911003,5268795.241486344,5361,7,3,0,0,16,2.5,1630,5.514547752660286
550835.5091892764,5243645.652253551,7605,9,3,0,2,2,3.5,3200,5.866287339084195
565449.1429913564,5254171.152113266,7000,8,4,0,0,30,2.5,2210,5.6148972160331345
569768.0860795602,5246095.969114758,9011,7,5,0,0,32,1.75,1770,5.423163923850348
546218.5681877574,5263924.195626295,11900,9,4,0,3,54,2.75,2840,5.897627091290442
554060.167302779,5278807.295457137,4000,9,3,0,0,79,1.5,2390,5.990338854787601
549449.9401915675,5291114.80500546,7120,7,4,0,0,54,2.5,1930,5.635986111800833
560712.3060086401,5274571.387640503,8494,7,4,0,0,47,2,1880,5.9344984512435675
568061.0729884063,5275919.721332164,11700,9,4,0,0,38,1.75,2300,5.788875115775417
567443.811545555,5283793.29532724,6568,8,3,0,0,11,2.5,1980,5.805160901599434
552286.8048931378,5275601.168726973,8640,9,3,0,2,90,2.25,3960,6.144795190147253
553447.2170493082,5288293.730768702,16851,8,3,0,3,65,1.75,2840,5.643452676486188
546062.5904391002,5264612.051689469,5000,7,3,0,3,89,1,930,5.845098040014257
552031.8127231157,5270497.267793766,4000,6,4,0,0,106,2,2080,5.669316880566112
549158.7147252783,5281253.516197515,651,7,3,0,0,8,2,1060,5.607455023214668
549076.5337560052,5282097.5392578775,1151,7,3,0,0,7,3.25,1340,5.54282542695918
562397.7430128511,5285570.925257821,7700,7,4,0,0,39,2.25,1790,5.640978057358332
558281.503145617,5284672.297742404,9025,8,4,0,2,40,1.75,2950,5.799340549453582
548531.6948468996,5275435.3007585835,4838,11,4,0,3,24,3.25,4580,6.4623979978989565
548352.7314803727,5278890.452860091,1896,8,3,0,3,15,2.5,1920,5.8926510338773
547137.2866570225,5280625.474819299,3478,7,4,0,0,86,2.25,1660,5.7923916894982534
549262.716719536,5286689.507187314,5100,6,3,0,0,60,1,810,5.359835482339888
550882.6545063737,5281523.984226982,4275,7,3,0,3,107,1.75,1630,5.753583058892906
562934.3953857772,5291412.241806199,6068,9,3,0,0,9,2.5,3020,5.787814567063023
566843.0976881721,5270748.180432184,13503,9,4,0,2,63,1.75,1980,5.9084850188786495
561986.7356415566,5246408.913099073,6930,7,4,0,0,25,1.75,1490,5.389166084364533
547949.6461971289,5282243.741249152,4600,6,3,0,0,64,1,900,5.568201724066995
562449.157277499,5266753.702010843,8400,8,3,0,0,52,2.5,2040,5.698970004336019
553355.0286160806,5273810.271807014,3750,9,3,0,0,106,3,2880,6
558886.7371245518,5246821.622823624,8229,7,4,0,0,57,2,2220,5.439332693830263
559341.262255423,5283738.245256512,1439,8,3,0,0,8,2.5,1741,5.680335513414564
561127.235336267,5241920.800552087,7231,8,3,0,0,18,3,3110,5.565257343420214
547066.3640202815,5280113.628009475,1249,8,3,0,0,11,3.5,1500,5.68930885912362
548720.8526660667,5261754.982777838,13260,7,3,0,0,67,1.75,2140,5.531478917042255
554776.6884709948,5242247.28957474,7488,7,4,0,0,40,1.5,1360,5.376576957056512
561414.4381520222,5286349.621477228,7500,7,3,0,0,48,3,1520,5.662757831681574
557330.9605370369,5274548.256116242,19844,11,3,0,0,30,4.5,4300,6.3979400086720375
552272.5570749141,5243447.074021858,7200,7,3,0,0,49,1.75,1540,5.344392273685111
566717.912059848,5275115.003329983,7700,8,4,0,0,51,1.75,1860,5.7558748556724915
547163.7296364999,5239936.364721478,7548,8,4,0,0,48,2.25,2420,5.450249108319361
550868.7180423712,5239800.480372795,6819,7,3,0,0,20,2.25,1715,5.4107772333772095
547405.1637995904,5275381.567118184,6420,8,4,0,3,99,4.5,4230,6.165837624690128
544892.9310318079,5269893.3715959685,2298,8,3,0,0,6,3.5,1660,5.783903579272735
549865.3167066529,5242248.096486614,7350,6,4,0,0,46,1,1540,5.204119982655925
544684.3951976659,5277471.81580671,6150,8,5,0,2,107,3.5,2130,5.913283901760418
549155.66601519,5263781.434255164,6150,6,3,0,0,74,1,870,5.389166084364533
556622.5451962773,5262348.501027821,13122,7,3,1,4,61,1.75,1900,5.939019776448666
566197.7938870684,5274597.773120732,6200,6,5,0,0,56,1.5,1340,5.676606742041438
558990.7200881924,5266462.116362076,16454,9,5,0,1,52,2.5,2720,6.105510184769974
551042.9910866925,5280358.34117361,5080,7,5,0,0,91,1.75,2340,5.7558748556724915
548640.7917499809,5280359.987290578,4125,7,4,0,3,88,1.75,1760,5.837903944592942
559189.7470930603,5269098.332049021,9675,9,4,0,2,38,2.75,3600,6
566313.0910027812,5257793.17764896,11700,8,4,0,0,46,2,1850,5.585460729508501
546752.5019149095,5291114.653113202,7200,7,3,0,0,36,2.25,1800,5.676693609624866
550734.9829458003,5281244.825274327,1262,8,3,0,0,4,3.5,1494,5.812913356642856
553129.2819610833,5273841.553848321,4400,8,5,0,0,95,2.75,2610,5.949390006644912
551917.2925454747,5266461.665692791,4815,6,3,0,0,93,1.75,1270,5.413299764081252
552815.112107613,5283608.573994081,8240,7,2,0,0,51,2,1900,5.484299839346786
547737.030023241,5289844.472646479,8200,8,5,0,0,52,1.75,1970,5.732393759822968
567102.8933967781,5267772.314674905,11536,9,4,0,0,31,3.25,3740,5.961685387430584
565584.8714101079,5268955.492748128,9375,8,4,0,0,47,2.5,2820,5.722387094177123
552712.8501335359,5286608.660844185,8100,7,4,0,0,69,2,2020,5.568201724066995
546318.150897679,5270349.0855879495,3565,7,3,0,0,75,4.25,1960,5.732393759822968
545822.3266171387,5266455.140744096,4800,6,4,0,0,98,1,1400,5.638489256954637
562241.0780090312,5286191.69606794,10018,10,3,0,0,12,3.5,5110,5.812913356642856
553158.2062517804,5237386.7142984355,9600,7,4,0,0,51,1.5,1400,5.3222192947339195
563884.0976631126,5252464.463308583,9720,7,4,0,0,50,1.5,1200,5.384711742938283
554216.6247336117,5237418.5799774425,4400,8,3,0,0,8,2.5,2495,5.426511261364575
551489.8264969738,5280762.41041464,4050,7,5,0,0,109,1.75,1720,5.7596678446896306
557949.1113999438,5265262.419049996,13118,11,4,0,0,29,2.5,3180,6.079181246047625
545185.5770078619,5280632.214291912,5000,7,5,0,0,69,2,1610,5.799340549453582
545857.007381671,5262031.921749581,6928,8,4,0,3,66,2.5,2390,5.896250562461638
552432.2832261168,5284460.950080711,1577,7,3,0,0,15,2.5,1782,5.513217600067939
553675.5190639771,5246994.016241476,7000,8,4,0,0,48,2,1470,5.332438459915605
557673.1396951488,5247387.538006074,7200,6,4,0,0,71,1.75,1730,5.354972325018976
